text,label
"kalo ada yang gitu, sekongkol aja, halangi rame-rame bikin macet",1
"owh, sebut saja itu dengan istilah ""komunitas nyusahin orang lain""",1
aku pernah ketemu moge konvoi di Surabaya dan untungnya kecelakaan setelah ku kasih lewat,1
mana berasa penguasa bumi geli banget,1
"polisi kan sahabat kriminal bg kayak gk tau aja, mau jahat mau baik yg penting duitttt",2
ntar ga kebagian uang masuk dong 😂😂😂😂,2
terlalu fakta kakak emng gak mnfaat bgt,0
masalahnya ternyata patwal tuh yg penting pke duit tuh siapa aja bisa dikawal gw aja heran. ini wisatawan Malaysia sewa patwal demi bawa sekeluarga makan ke restoran doang dri bandara. kesimpulannya yg pke patwal tuh orng2 ga penting dan dgn tujuan ga penting jga,0
laiyaa orang rapat membuat kebijakan menguntungkan dirinya sendiri sama keluarganya aja sok sok an buru buru kerja,0
"👍👍🥰, bner setuju, kerjanya di kosan (korupsi dan santai)",0
itu kicipirit kaa mereka 😔,1
😂,1
👍👍,1
🔥,1
👍👍,1
👍👍👍,1
😂,1
berangkat lebih awal,0
contoh bang,0
rakyat yg mana?,0
emng kapan pejabat menyuarakan suara rakyat? 🤣,0
"Bilangg ini sarkass??
Kek suara kita di denger aja, biasanya juga kabur, kmren malah kabur ke luar negeri wkwkwkk",0
2025 emangnya pemerintah yg mana yg menyuarakan rakyat 😁,0
kak kamu sendiri aja bilang ‘kalau mau ada’ 😅,0
"Ya berangkat lebih awal lah kocak, rakyatnya aja berangkat jam 5 walaupun masuk kerja jam 8. Gitu aja masih diajarin",0
suruh naik gojek,0
apa yang gak bisa makanya mikir jadi pejabat gaji udah gede kerja nol tat tut tat tut,0
Gada,1
"Datengnya lebih cepat dri waktu jam kerjanya,biar gk pakek tot tot tot tot,selesai masalah",0
mending naik transum dan kemacetan itu juga hasil dari kerja mereka,0
suruh naik heli aj itu aj kok repot😅,0
Komen macam apa ini😂 macam tidak bersekolah,1
emang selama ini mereka dengerin?,0
berangkat lebih awal lahhh,0
omong pret,1
"Kalo ada rapat2 gitu trus gamau kena macet otw dari subuh atau ga nginep, kelar urusan tp balik lagi ke diri masing2 sebenernya banyak sih solusi mah termasuk yg aku sebutin barusan , gw kerja aja kalo gamau kesiangan pergi subuh knp pejabat gabisaa???",0
datang dari kemarin kan bisa bodoh,0
Presiden aja ga pake kak kmrin aku tau pas presiden ke bali,0
emang di seluruh dunia bisa dipesan kok,2
seluruh dunia? dunia mana sebutkan??,0
ya seluruh dunia. gk pny kuota apa gk pnde searching?,1
"Bener, band korea pernah konser di ICE BSD jg pake patwal. Sekolah study tour jg ada yg sewa patwal. Org2 tu tau ga si ada yg namanya walum sm walsus 😂😂",1
"no 7 yg disalah gunakan, ""menurut pertimbangan petugas kepolisian"" itu kayak ibarat tergantung kepentingan negara atau kepentingan dompetnya🤣",0
bahaya kali ya UU nya,0
"no.7 itu sumber duit,",0
no 7 kayaknya ganti yg bisa bayar deh🤭,0
"trimakasih pemahamannya, siiip",0
UU ini wajib di revisi segera.,0
No.7. Ada duit Abang Di kawal🤣🤣,0
emang mereka pada bisa baca bang,0
no.7 ga guna,0
urgensi nomor 6 buat apa coba,0
no 7 kebanyakan gk ada yg penting,0
tolong di pin bg,1
"no 7 di buat agar supaya kiranya seumpamanya dan sebaik baik kiranya mereka bisa hendak mendapatkan kan celah untuk sumber masukan labi labiannya , tentu dengan alasan undang "" yang di salah gunakan oknum elit yg jika mendengar rakyat bersuara mendadak tuli 😅",0
yg nomer 7 harus di hapus nih jadi ladang sewaan soalnya,0
no 7 harus diapus,0
"no.5&7 hapus aja dari undang2, ga penting itu.",0
itu untuk pejabat yg benar . klau prilaku pejabat nya kyk anjing gmna..?,0
no 7 yg jelas ada cuannya pasti kami gas 🔥,0
knp ga berlaku di jalan ya,1
bayar pajak buat mereka tapi di suruh minggir sama mereka 🤣 oh tidak bisa,0
Jokowi aja ga pernah bgini dlu..emang beliau presiden terbaik sepanjang sejarah,1
"Polisi gabut kalik ya, noh laporan kehilangan numpuk gada yg lo kerjain",1
"berisik..kecuali ambulance, damkar, RI 1 / 2",0
Selain ambulance damkar g mau ngasih jalan 🤣,0
motor nya uang rakyat..bensin nya uang rakyat eee bwat bisnis kantong pribadi😂😂,0
"JADI AROGAN KALO ADA SUARA TOT TOT WUK WUK , JD MERASA PALING HEBAT DAN KUAT. PADAHAL MAH TUH KENDARAAN JUGA DARI UANG RAKYAT 😂😂😂",0
KARYAWAN RAKYAT SEKARANG KOK MAU JADI PRIORITAS YA????,0
Setuju,0
"mungkin istri pejabat ingin melahirkan, jadi butuh kecepatan dijalan raya. 😂",1
emang DPR itu apa ?,0
kaya kerja bener aja 😹,0
"cuma 3 yg boleh pakai tut tut.presiden,ambulance dan pemadam",0
"Buru buru amat, nyampe kantor paling tidur 🤭",0
"1.. damkar..
2.. ambulans..
itu yg utama.. sisanya sama sj.. walau pun mereka pejabat tp kami jg byr pajak dn byr tol..",0
"pejabat negara maju aja yg kerjanya bener dan cepet kagak pake ginian, lha iniii...... pasti seluruh rakyat indo dah pada tau lah ya gimana kinerja mereka🙄",0
"Mobil pejabat yg perlu pakai cukup RI 1 - RI 4, tambah tamu negara. Menteri gausah deh.",0
emaklo aje sini gw bayarin buat gw pake,0
Diem deh,1
"punya duit kan
bagi gua 5 juta dong
yaaa itu juga kalo punya",1
"gak peduli om, gak bakal gw kasih jalan tot tot wuk wuk modelan kayak gini",0
tllollll ITU JALANAN UMUM,1
kalo kaya pake heli aja noh lewat atas ga mecet tet tot wak wuk,0
alah napi juga dikawal polisi,1
"mau gua punya pun, emang lu sapa gua?",1
"Bayar masuk ke kantong siapa balik ke rakyat atau buat mereka sendiri?, sedangkan semua fasilitas itu rakyat juga yang bayar hadeh",0
"baru tau waktu bisa di beli, konsep mana ini? orang berduit apa pada tolol semua? segelintir mungkin yang tolol, yang lain sehat",0
Bro satu kata buat lho Thai**,1
miskin 🤣,1
waktu bisa di beli naik angkutan udara lah masa beli RR bisa,1
"yang jadi masalah, tuh jalan punya mereka ?",1
sakit ni orang🤣,1
kalau mau cepet brangkat subuh,0
dia cuma bayar polisi buat bukain jalan. urusan berhasil atau gak ya terserah lah jangan salahin pengendara lain..ibaratnya lo nyewa jasa tukang bangunan kalo tukangnya gak sesua sama apa yang lo mau. ya jangan salahin bangunannya .salahin tukangnya 😂,2
dongo,1
"salah t4 lu kek nya , dinegara ini apasih yg nggk bisa dibeli , hukum aja dibeli 😂😂🤣🤣",0
😂😂😂 langanan ya pasti,0
Ya berangkat sejam 2 jam sebelomnya layaknya semua rakyat yg kerja dijkt 😂,0
"sampe lokasi meeting rapat juga, paling molorrr",0
"buru"" kaya mau kerja aja",0
Emang mereka mau dengar suara rakyat?,0
pale heli ya bg wkwkkw,0
adaa hp 🙂,1
YA BERANGKATNYA LEBIH PAGI LAH BIAR GA KENA MACET.,0
tolong berikan contoh nyata kapan peristiwa ini terjadi :),1
"ya berangkat lebih awal lah t0l0l, ibarat lu pergi sekolah dan bakalan tau kalo ada macet...bangun lebih awal",0
loh telat brrti knpa ga dri kmren brngkat nya,0
pemerintah mau menyuarakan suara rakyat??? rakyat yg manaaa,0
buru2 ngapainn.. buru2 korupsi??🤣,0
ngawur lu,1
Tanggung jawab pribadi ya. Udah dewasa harusnya tau kalo ada acara dan trafficnya macet ky jakarta ya jangan berangkat mepet.,0
stop tat tot tat tot juga bagian dari suara rakyat🙏🏻,0
lu selama ini tidur apa gimana?,0
harus hadir lebih awal dong kerjanya harus keras drpd rakyat itu cerminan dan tauladan😅😅,0
najis sama orang kek gini,1
"udh bg,stres ngurusin orang kek gitu",1
Tai,1
"maklum.mereka itu gak paham bahasa manusia, karena aslinya mereka itu tikus tikus.",0
Sush kan emang ngmg sama orang gatau diri macam dpr indo ni 😭,0
itu yang di kawal org sakit kritis kk kek nya 🙄,0
wajar mereka orang kaya orang pintar dan punya jabatan..tapi sayang SDM nya gak ada / kemanisan nya GK ada...,0
karn di situ ada cuan yg masuk reg,0
kalo ngga di tampol ngga akan ngepek sama orang Indonesia mah 🗿,1
yaa kan bayaarr🤣🤣,0
kan mereka ga punya malu,0
"sekarang kita ndablek aja gak usah di bukain.kecuali president,damkar dan ambulan",0
banyak dosanya takut diserbu rakyat yg lelah dan lapar.,0
"kupingnya budek. jdi stu""nya cra ksih tndkan nyata dijalan.
mw dikawal 5 pluci gk ush di bukain klo bukan presiden. ambulance ato kndaraan emergency",0
Susah memang makanya kurikulum harus belajar etika di sd biar tau maluiu,0
kalo ngejar waktu berangkat lebih pagi aja,0
"Kita yg bayar pajak, mereka kek yg punya jalan aja 😒",0
"dan mereka cuma berangkat kerja bukan misi penyelamatan atau apa kek. berangkat lebih pagi lah kalo gak mau telat, mereka aja dibayar pke uang rakyat.. 😂",0
kita yg gaji mereka byr pajak kita rakyat di geser geser wkt jalan sama sama menggunakan fasiltas negara yg di bangun dgn uang pajak rkayat luar biasa sih,0
"sangat setuju ditertipkan, krn sangat mrngganggu pengguna jalan",0
sok demo sana dia ah,0
"mobil dari siapa
jalan pajak siapa",0
buru² pengen berak..,1
negara bukan milik golongan dan juga bukan milik per orangan ( rhoma irama ),0
Beri jln krn dlm mobil mereka bawa jenazah,0
"untung sya cmn naik motor,, mo tattettot mo toettoet nyalip2 ya nyalip aja sana,,",0
"mereka yg dibayar pake pajak, malah mereka yg seolah2 punya jalan 🗿🗿",0
semua pajak rakyat Indonesia dibayarin dia...🤣,0
"kaya mereka saja yg punya negara ini, yg berhak itu mobil presiden, dan damkar, mobil ambulance, sangat mengganggu",0
tanpa mereka sadari itu yang bikin makin macet,0
emang kerjanya ngapain sampe buru2? bukan lg gawat darurat jg kan kerjanya,0
keinget vt wak wok wak wok wi wok de tok😭😭😭,1
"minimal berkelas dikit lah kga mampu beli helikopter kah? sekelas bos"" besar drpd pusing pake patwal ngapaik kga sewa heli buat pergi?",0
"Kalau gakmau telat, mandinya jangan lama",0
"kan tajir..naik helikopter aj aman jgn nyusahin pengendara jln lain,disuruh minggir2 pdhl sm2 pingin buru2😌",0
bayar nya ke siapa..?? jalanan ini punya seluruh rakyat...hak semua rakyat...,0
sabar bang😆😆,1
kepaksa ngasih jalan daripada di marahim patwal.,0
pakai heli aja ga nyusahin org lain,0
"Lu yg lucu kocak. Waktu emg bisa dibeli tapi bukan secara langsung. Lu punya duit buat sewa ART, itu udh beli waktu beberes rumah. Lu udah jadi bos, udh beli waktu kerja pke duit buat kegiatan lain.
Gw setuju buat yg plat merah atau fortuner2 yg tanpa dikawal tpi strobo2. Cuman yg di video plat item, mreka beli jasa kawal. Mreka juga ga makan dri duit pajak lu yg ga sbeerapa itu.",1
Kalo gitu beli juga waktu pengendara lain kocak. Ini jalan umum bukan jalan milik perorang yg bisa dibeli kocak bener anda. Si paling tau konsep dah,0
Logika goblogggx😂😂,1
"kalau masalah jalan tentang ""waktu bisa dibeli"" kenapa ga pake helikopter pribadi atau buat jalan sendiri? hak orang lain ga bisa dibeli bos, menggunakan jalan itu hak semua orang, buat apa buka jalan kalau bukan kendaraan darurat",0
Logical Fallacy,0
Kalau waktu bisa dibeli naik Heli kaka,0
"Bayar ke polisi, sementara bukan polisi yg punya jalan 🤣",0
"mau bayar, mau gak, itu jalan umum bkn jalan perorangan
heran 2025 msh ada pemikiran kyk gini",0
bayar apa?,0
GRATIS CINTAH....kalau rakyat ya harus bayar..mereka GRATIS,0
vuhh berbayar. orang kaya saja yg bisa bayar. orang miskin harus ngalah gitu..,0
bayar juga pake uang pajak rakyat,0
lu kira yang lain nggak bayar? tiap tahun bayar pajak kendaraan larinya ke mereka2 juga.,0
wahai masyarakat Indonesia normalisasikan penjabat dan aparat hanyalah seekor pembantu dan rakyatlah Raja yang sesungguhnya di negara ini...,0
makanya jangan ndadak otwnya,0
TAI.,1
"wuiih update banget bang, menyuarakan apa sih?",1
yg mana tuchh,1
buzzer😂,2
ya jalan Di Hari Sebelum nya.,0
bangunn bg,1
emg selama ini suara rakyat di denger?🤣,0
"""kalo mau ada"" emang pemerintah kerjanya apa selain dengerin keluh kesal masyarakat?
tugas utamanya itu lah bego bgt sih",0
"makanya bangun pagi. orang pergi ke pasar itu mulai jam 2. semua itu perlu disiapkan matang lebih awal, masa gak pernah kpikiran?",0
alah ky pd kerja aja😏😏😏,0
pasti ada? 😂 hakim mau memvonis hukuman matu sambo aja dari DPR semuanya 0 suara yang berarti ga ada yang setuju. benar-benar tidak mewakili,0
sekali dtg ada uang sakunya makanya takut gabisa dateng 🤭 menyuarakan suara perut sendiri kali,0
"katanya sekolah,kalo sekolah pasti diajarin disiplin waktu dong...kalo udah tau bakal macet ngapain Dateng tepat waktu??... harusnya nya datang lebih awal",0
"gak usah ngomongin disiplin waktu
lu aja masih gak tepat waktu kok ngajarin orang lain🤣",0
gak niat berrarti,1
"halah, yg mana si yg menyuarakan, coba kasih tauuu",1
Emng pernah nyampein? Dpr aja lg demo ditutup 🤣,0
"lu kira yg nyampein dpr doang?
kalo kang dedi mulyadi yg turun gimana?
dia kan bukan presiden",0
Mikir kids itu RI 25 ngapain jd dedi 🤣,1
lewat atas,1
"hah emang dia bayar apa ??
coba lu jelasin, jalan milik smua org,dia bayar pajak kita juga bayar pajak, kecuali ambulance, damkar bru bsa di kasih jalan",0
MANA PASALNYA NJIR,0
followernya kosong kaya isi kepalanya hehe,1
emng boleh se tone deaf itu?,1
yaa lu bayar waktunya sapa? lu bayar waktunya semua org yg lu lewatin? ga kan? kocak amat waktu bisa dibeli.,0
"gue juga bayar,bayar pajak",0
"logikanya kan jalanan itu jalanan umum. walaupun lu bisa bayar demi perlakuan khusus.
pengendara jalan juga punya hak mau kasih jalan atau gak gitu aja sih simpel nya.",0
gbljkk🤣,1
"saya juga pernah pakai pengawalan, ya cuma di kawal aja karena rombongan. ga ada tuh terobos terobos sana sini. karena memang bukan ambulan dan ga urgent. jalan biasa aja seperti org org lain",2
kan kaya kenapa ga terbang? atau buat jalan sendiri,0
bayar kesiapa? kepengguna jln yg ada didpnnya yg suruh minggir? 😏,0
dia bayar pake pajak yang udah dibayarkan oleh pengendara lain ke dia 😌 jadi yaaa secara logika tetep dia ga berhak,0
"Yang dibayar tuh pengawalan bukan prioritas di jalan. Gaada yang namanya bayar prioritas di jalan. Kalau yang divideo namanya merampas kesamaan hak di fasilitas publik, gaada aturan yang membenarkannya.",0
"duh sorry ni ye, tp lumrahnya yg bayar jasa ini duidnya dr pajak yg gua bayar. ga ridho 🫵🏻",0
mobilmu warna apa bos,1
bayar ya urusan yg bayar sma yg dibayar kita gda urusan,0
bayar ke rakyat yg jalannya diserobot?,0
,1
haha,1
"di bali.
mobil tahanan ngangkut tahanan kalo dijalan pake sirine dan trobo 🤣 pdhl urgentsi ga ada!!!!
mobil jenazah ngangkut jenazah pake sirine, jalan ngebut. sory to say...
yg di dlm udah meningsoy ga perlu bantuan urgent harus ditolong!
sory bukan ga empaty!",0
Dia yg bikin aturan dia jg melanggar. 👍,0
dan anehnya masih telat🗿🗿🗿,0
"nek gopoh budalo wingi, alias kalo keburu berangkat kemarin aja",0
mobilnya RR.. brp M itu ya,1
"sepenting apa kalian sampai mengganggu masyarakat yng bayar pajak, kerja cuma rapat aksinya lambat",0
"knalpot brong ganggu masyarakat di jalan raya, meanwhile:",1
buru buru banget kebelet apaan sih,1
pajak di bayarin rakyat tpi gk mau kena macet,0
"jadi inget temen SMA ku anak pejabat berangkat sekolah dikawal gitu. berasa jadi anak presiden dia segala ada polisi, perasaan yg pejabat ayahnya kenapa sekeluarga dikawal apalagi berangkat sekolah😅",0
Mau kemana sih buru-buru amat.. kaya kerja aja🤭🤣,0
di Singapura gini juga gak sih,1
"Kayak yg iye kali kerjany minta dikawal2 gitu,cuma tidur sm korupsi aj banyak tingkah.",0
polisi merasa raja.. kenapa..?? ya karena mereka bisa semena² main hukum sendiri karena mereka hukum nya..😂🤣,0
"knp saya merasa kalau komen , selalu di notice di media 😐",1
"org biasa, dr Semarang ke jogja cm buat urusan pribadi aja nyewa tu pengawalan kok. dn itu udh sering cm dgn alasan menghindari kl macet 🤣",2
PM juga berisik bgt ya Allah 😫,1
saran aja ya buat yang di kawal kalo elu gak mau macet pake ojol aja udahh,1
"kita bukan demokrasi tapi kita dianut sistem kerajaan bahwa yg diatas harus di hormati tapi mereka tidak melihat bahwa setiap mereka lewat ada orang kelamaparan mengemis mungkin putus asa dengan hidupnya tapi dia dengan gagahnya lewat dengan kawalan ketat bak raja , sedikit cuitan atau celetukan dari seorang aktivis sih soehoegie",0
"bayarannya double.. dr rakyat dapat,sampingan dapat,enak ya",2
"damkar ambulan itu yang harus dikawal !!!!
sering kejadian kemacetan, saat 2 kendaraan prioritas sedang bekerja",0
rakyat bayar pajak lah DPR pajak dibayarin negara uangnya dari pajak rakyat,0
"dateng lebih awal udah tau tinggal di kota gede , masa gitu aja harus di kasih tau sama rakyat",0
"mangkannya, mereka klo abis subuh jangan tidur lagii..",0
ya benar kata anis jam 2 pagi Jakarta ngk macet. berangkat jam 2 pagi lah gaji gede sampe kantor kan bisa tidur lagi.,0
"berangkat lebih awal ka jgn mepet kan kita sesama rakyat sama"" punya kepentingan sama"" ada urusan dan sama"" bayar pajak",0
"Klo mau cepet, ya datang lebih pagi..",0
"jalan dari rumah lebih cepat, jgn mepet",0
yg berangkatnya lahharus lebih awal jngan berangkat ngitung sampainya langsung dimulai tpi setidaknya minimal 30 menit acara sebelum dimulai udah sampai,0
kapan itu?🤣,1
Makanya pikirin biar gamacet caranya gimana bukan tot tot tot doang,0
Udah tau jalan macet harusnya berangkat lebih awal,0
selama ini apa hasil dr rapat. cok km ini,1
iya kyk sahro i iti kan mksud km,1
kocak ni bocah😹,1
bro yg namanya tugas itu seharusnya lebih cepat sampe sebelum waktu nya mulai jangan baru berangkat pas mepet waktu mulai,0
halah masih percaya aja pejabat membela rakyat,1
selama ini suara rakyat emang di dengar ? toh mereka itu menjadi pejabat untuk kepentingan kelompok mereka sendiri dan kepentingan bisnis mereka sendiri,1
emang slama nh dngerin??,1
preeeet,1
😂😂😂😂siapa sih,1
dvngu luh,1
kasih jalan buat ambulance n damkar aja yg lain abikan coz ga penting amat,0
Mereka belum tau Ngarso Dalem.... 😊,1
"prioritas menurut gw
- ambulance
- paket gw
-presiden,gubernur ama bupati",0
